Taxon ID,Genome ID,Genome Name,Antibiotic,Resistant Phenotype,Measurement,Measurement Sign,Measurement Value,Measurement Unit,Laboratory Typing Method,Laboratory Typing Method Version,Laboratory Typing Platform,Vendor,Testing Standard,Testing Standard Year,Computational Method,Computational Method Version,Computational Method Performance,Evidence,Source,PubMed,Bacterium
1280,1280.26102,Staphylococcus aureus ERR128711,cefoxitin,Resistant,,,,,Disk diffusion,,,,British Society for Antimicrobial Chemotherapy (BSAC),2011.0,,,,Laboratory Method,,23158674.0,Staphylococcus aureus
1280,1280.39788,Staphylococcus aureus 7019,ciprofloxacin,,23,,23,mg/L,Disk diffusion,,,,CLSI,2012.0,,,,Laboratory Method,,29295910.0,Staphylococcus aureus
1280,1280.59577,Staphylococcus aureus CFSA17SA085,cefoxitin,Susceptible,,,,,Biofosun Gram-positive panels broth dilution,,,"Shanghai Biofosun Biotech, China",CLSI,2015.0,,,,Laboratory Method,,34100643.0,Staphylococcus aureus
1280,1280.30456,Staphylococcus aureus strain HICF0946,cefoxitin,Resistant,,,,,Disk diffusion,,,,EUCAST,2019.0,,,,Laboratory Method,,32025709.0,Staphylococcus aureus
1280,1280.8721,Staphylococcus aureus C00001448,erythromycin,Susceptible,,,,,,,,,,,,,,Laboratory Method,,26686880.0,Staphylococcus aureus
1280,1280.30253,Staphylococcus aureus strain HICF0704,ciprofloxacin,Resistant,,,,,Disk diffusion,,,,EUCAST,2019.0,,,,Laboratory Method,,32025709.0,Staphylococcus aureus
1280,1280.51636,Staphylococcus aureus 1D-325,cefoxitin,,2,,2,mg/L,Broth dilution,,Sensititre,Thermo Fisher Scientific,EUCAST,2017.0,,,,Laboratory Method,,35756053.0,Staphylococcus aureus
1280,1280.30351,Staphylococcus aureus strain HICF0822,cefoxitin,Resistant,,,,,Disk diffusion,,,,EUCAST,2019.0,,,,Laboratory Method,,32025709.0,Staphylococcus aureus
1280,1280.30047,Staphylococcus aureus strain HICF0486,cefoxitin,Resistant,,,,,Disk diffusion,,,,EUCAST,2019.0,,,,Laboratory Method,,32025709.0,Staphylococcus aureus
1280,1280.59783,Staphylococcus aureus CFSA12SA027,cefoxitin,Resistant,,,,,Biofosun Gram-positive panels broth dilution,,,"Shanghai Biofosun Biotech, China",CLSI,2015.0,,,,Laboratory Method,,34100643.0,Staphylococcus aureus
1280,1280.8439,Staphylococcus aureus C00003340,ciprofloxacin,Susceptible,,,,,,,,,,,,,,Laboratory Method,,26686880.0,Staphylococcus aureus
1280,1280.1684,Staphylococcus aureus strain AD010,cefoxitin,,32,,32,mg/L,Broth dilution,,,Oxoid,EUCAST,2017.0,,,,Laboratory Method,,29377579.0,Staphylococcus aureus
1280,1280.51799,Staphylococcus aureus 13-04448,ciprofloxacin,Resistant,,,,,,,,,EUCAST,,,,,Laboratory Method,,28961857.0,Staphylococcus aureus
1280,1280.7383,Staphylococcus aureus C00003200,ciprofloxacin,Susceptible,,,,,,,,,,,,,,Laboratory Method,,26686880.0,Staphylococcus aureus
1280,1280.8046,Staphylococcus aureus C00001268,erythromycin,Susceptible,,,,,,,,,,,,,,Laboratory Method,,26686880.0,Staphylococcus aureus
1280,1280.995,Staphylococcus aureus C00012797,ciprofloxacin,Susceptible,,,,,,,,,,,,,,Laboratory Method,,26686880.0,Staphylococcus aureus
1280,1280.9452,Staphylococcus aureus C00001144,erythromycin,Susceptible,,,,,,,,,,,,,,Laboratory Method,,26686880.0,Staphylococcus aureus
1280,1280.30109,Staphylococcus aureus strain HICF0548,erythromycin,Susceptible,,,,,Disk diffusion,,,,EUCAST,2019.0,,,,Laboratory Method,,32025709.0,Staphylococcus aureus
1280,1280.8785,Staphylococcus aureus C00001082,tetracycline,Susceptible,,,,,,,,,,,,,,Laboratory Method,,26686880.0,Staphylococcus aureus
1280,1280.9315,Staphylococcus aureus CGH4_06,ciprofloxacin,Resistant,,,,,Broth dilution,,E-test,AB Biodisk,CLSI,,,,,Laboratory Method,,25903077.0,Staphylococcus aureus
1280,1280.11705,Staphylococcus aureus strain 3688STDY6124827,cefoxitin,Susceptible,,,,,,,,,,,,,,Laboratory Method,,26806258.0,Staphylococcus aureus
1280,1280.51904,Staphylococcus aureus 12-03222,tetracycline,Resistant,,,,,Broth dilution,,,,EUCAST,2018.0,,,,Laboratory Method,,33658988.0,Staphylococcus aureus
1280,1280.11312,Staphylococcus aureus strain 3688STDY6125031,cefoxitin,Susceptible,,,,,,,,,,,,,,Laboratory Method,,26806258.0,Staphylococcus aureus
1280,1280.8175,Staphylococcus aureus C00013168,erythromycin,Susceptible,,,,,,,,,,,,,,Laboratory Method,,26686880.0,Staphylococcus aureus
1280,1280.59457,Staphylococcus aureus CFSA12SA065,erythromycin,Resistant,,,,,Biofosun Gram-positive panels broth dilution,,,"Shanghai Biofosun Biotech, China",CLSI,2015.0,,,,Laboratory Method,,34100643.0,Staphylococcus aureus
1280,1280.29785,Staphylococcus aureus strain HICF0128,tetracycline,Susceptible,,,,,Disk diffusion,,,,EUCAST,2019.0,,,,Laboratory Method,,32025709.0,Staphylococcus aureus
1280,1280.9273,Staphylococcus aureus 172_05,ciprofloxacin,Resistant,,,,,Broth dilution,,E-test,AB Biodisk,CLSI,,,,,Laboratory Method,,25903077.0,Staphylococcus aureus
1280,1280.30087,Staphylococcus aureus strain HICF0519,tetracycline,Susceptible,,,,,Disk diffusion,,,,EUCAST,2019.0,,,,Laboratory Method,,32025709.0,Staphylococcus aureus
1280,1280.25992,Staphylococcus aureus strain 1512-56,erythromycin,Susceptible,1,,1,mg/L,Broth dilution,,VITEK 2,BioMerieux,EUCAST,2016.0,,,,Laboratory Method,,29729180.0,Staphylococcus aureus
1280,1280.8346,Staphylococcus aureus C00013403,erythromycin,Susceptible,,,,,,,,,,,,,,Laboratory Method,,26686880.0,Staphylococcus aureus
1280,1280.15925,Staphylococcus aureus strain W13_311214,erythromycin,Susceptible,,,,,Broth dilution,,VITEK 2,BioMerieux,EUCAST,,,,,Laboratory Method,,28704546.0,Staphylococcus aureus
1280,1280.2599,Staphylococcus aureus strain 1505-49,tetracycline,Susceptible,<=1,<=,1,mg/L,Broth dilution,,VITEK 2,BioMerieux,EUCAST,2016.0,,,,Laboratory Method,,29729180.0,Staphylococcus aureus
1280,1280.59521,Staphylococcus aureus CLSA41,ciprofloxacin,Susceptible,,,,,Biofosun Gram-positive panels broth dilution,,,"Shanghai Biofosun Biotech, China",CLSI,2015.0,,,,Laboratory Method,,34100643.0,Staphylococcus aureus
1280,1280.59884,Staphylococcus aureus 11A943,cefoxitin,Resistant,,,,,Biofosun Gram-positive panels broth dilution,,,"Shanghai Biofosun Biotech, China",CLSI,2015.0,,,,Laboratory Method,,34100643.0,Staphylococcus aureus
1280,1280.9781,Staphylococcus aureus C00003169,erythromycin,Susceptible,,,,,,,,,,,,,,Laboratory Method,,26686880.0,Staphylococcus aureus
1280,1280.8232,Staphylococcus aureus C00013226,erythromycin,Susceptible,,,,,,,,,,,,,,Laboratory Method,,26686880.0,Staphylococcus aureus
1280,1280.957,Staphylococcus aureus C00003386,erythromycin,Resistant,,,,,,,,,,,,,,Laboratory Method,,26686880.0,Staphylococcus aureus
1280,1280.51787,Staphylococcus aureus 14-03244,tetracycline,Susceptible,,,,,Broth dilution,,,,EUCAST,2018.0,,,,Laboratory Method,,33658988.0,Staphylococcus aureus
1280,1280.3978,Staphylococcus aureus 6314,ciprofloxacin,Resistant,,,,,Disk diffusion,,,,CLSI,2012.0,,,,Laboratory Method,,29295910.0,Staphylococcus aureus
1280,1280.15868,Staphylococcus aureus strain N38_040315,ciprofloxacin,,<=0.5,<=,0.5,mg/L,Broth dilution,,,BioMerieux,EUCAST,,,,,Laboratory Method,,28704546.0,Staphylococcus aureus
1280,1280.29859,Staphylococcus aureus strain HICF0217,tetracycline,Susceptible,,,,,Disk diffusion,,,,EUCAST,2019.0,,,,Laboratory Method,,32025709.0,Staphylococcus aureus
1280,1280.59501,Staphylococcus aureus CLSA61,cefoxitin,Susceptible,,,,,Biofosun Gram-positive panels broth dilution,,,"Shanghai Biofosun Biotech, China",CLSI,2015.0,,,,Laboratory Method,,34100643.0,Staphylococcus aureus
1280,1280.59827,Staphylococcus aureus CFSA.SA026,ciprofloxacin,Susceptible,,,,,Biofosun Gram-positive panels broth dilution,,,"Shanghai Biofosun Biotech, China",CLSI,2015.0,,,,Laboratory Method,,34100643.0,Staphylococcus aureus
1280,1280.51792,Staphylococcus aureus 13-04344,ciprofloxacin,Resistant,,,,,,,,,EUCAST,,,,,Laboratory Method,,28961857.0,Staphylococcus aureus
1280,1280.84,Staphylococcus aureus C00003164,ciprofloxacin,Susceptible,,,,,,,,,,,,,,Laboratory Method,,26686880.0,Staphylococcus aureus
1280,1280.26107,Staphylococcus aureus ERR131814,tetracycline,Susceptible,,,,,Disk diffusion,,,,British Society for Antimicrobial Chemotherapy (BSAC),2011.0,,,,Laboratory Method,,23158674.0,Staphylococcus aureus
1280,1280.59401,Staphylococcus aureus CFSA15SA002,erythromycin,Resistant,,,,,Biofosun Gram-positive panels broth dilution,,,"Shanghai Biofosun Biotech, China",CLSI,2015.0,,,,Laboratory Method,,34100643.0,Staphylococcus aureus
1280,1280.59471,Staphylococcus aureus CLSA92,ciprofloxacin,Susceptible,,,,,Biofosun Gram-positive panels broth dilution,,,"Shanghai Biofosun Biotech, China",CLSI,2015.0,,,,Laboratory Method,,34100643.0,Staphylococcus aureus
1280,1280.29691,Staphylococcus aureus strain HICF0021,erythromycin,Susceptible,,,,,Disk diffusion,,,,EUCAST,2019.0,,,,Laboratory Method,,32025709.0,Staphylococcus aureus
1280,1280.30084,Staphylococcus aureus strain HICF0527,cefoxitin,Resistant,,,,,Disk diffusion,,,,EUCAST,2019.0,,,,Laboratory Method,,32025709.0,Staphylococcus aureus
1280,1280.30003,Staphylococcus aureus strain HICF0433,cefoxitin,Resistant,,,,,Disk diffusion,,,,EUCAST,2019.0,,,,Laboratory Method,,32025709.0,Staphylococcus aureus
1280,1280.9955,Staphylococcus aureus C00012812,erythromycin,Susceptible,,,,,,,,,,,,,,Laboratory Method,,26686880.0,Staphylococcus aureus
1280,1280.51814,Staphylococcus aureus 08-02052,tetracycline,Susceptible,,,,,,,,,EUCAST,,,,,Laboratory Method,,28961857.0,Staphylococcus aureus
1280,1280.59841,Staphylococcus aureus CFSA.SA010,ciprofloxacin,Susceptible,,,,,Biofosun Gram-positive panels broth dilution,,,"Shanghai Biofosun Biotech, China",CLSI,2015.0,,,,Laboratory Method,,34100643.0,Staphylococcus aureus
1280,1280.51751,Staphylococcus aureus 15-01414,cefoxitin,Susceptible,,,,,,,,,EUCAST,,,,,Laboratory Method,,28961857.0,Staphylococcus aureus
1280,1280.59671,Staphylococcus aureus CFSA16SA042,erythromycin,Susceptible,,,,,Biofosun Gram-positive panels broth dilution,,,"Shanghai Biofosun Biotech, China",CLSI,2015.0,,,,Laboratory Method,,34100643.0,Staphylococcus aureus
1280,1280.10009,Staphylococcus aureus C00013313,ciprofloxacin,Susceptible,,,,,,,,,,,,,,Laboratory Method,,26686880.0,Staphylococcus aureus
1280,1280.29732,Staphylococcus aureus strain HICF0064,cefoxitin,Resistant,,,,,Disk diffusion,,,,EUCAST,2019.0,,,,Laboratory Method,,32025709.0,Staphylococcus aureus
1280,1280.936,Staphylococcus aureus TTSH5_03,tetracycline,Resistant,,,,,Disk diffusion,,,,CLSI,,,,,Laboratory Method,,25903077.0,Staphylococcus aureus
1280,1280.29867,Staphylococcus aureus strain HICF0237,erythromycin,Resistant,,,,,Disk diffusion,,,,EUCAST,2019.0,,,,Laboratory Method,,32025709.0,Staphylococcus aureus
1280,1280.59648,Staphylococcus aureus CFSA17SA004,ciprofloxacin,Resistant,,,,,Biofosun Gram-positive panels broth dilution,,,"Shanghai Biofosun Biotech, China",CLSI,2015.0,,,,Laboratory Method,,34100643.0,Staphylococcus aureus
1280,1280.59867,Staphylococcus aureus 18A245,ciprofloxacin,Susceptible,,,,,Biofosun Gram-positive panels broth dilution,,,"Shanghai Biofosun Biotech, China",CLSI,2015.0,,,,Laboratory Method,,34100643.0,Staphylococcus aureus
1280,1280.30413,Staphylococcus aureus strain HICF0910,ciprofloxacin,Susceptible,,,,,Disk diffusion,,,,EUCAST,2019.0,,,,Laboratory Method,,32025709.0,Staphylococcus aureus
1280,1280.88,Staphylococcus aureus C00001088,erythromycin,Susceptible,,,,,,,,,,,,,,Laboratory Method,,26686880.0,Staphylococcus aureus
1280,1280.51935,Staphylococcus aureus 10-00329,erythromycin,Susceptible,,,,,Broth dilution,,,,EUCAST,2018.0,,,,Laboratory Method,,33658988.0,Staphylococcus aureus
1280,1280.9842,Staphylococcus aureus C00003294,erythromycin,Susceptible,,,,,,,,,,,,,,Laboratory Method,,26686880.0,Staphylococcus aureus
1280,1280.51872,Staphylococcus aureus 14-02151,cefoxitin,Susceptible,,,,,,,,,EUCAST,,,,,Laboratory Method,,28961857.0,Staphylococcus aureus
1280,1280.9487,Staphylococcus aureus C00001231,tetracycline,Susceptible,,,,,,,,,,,,,,Laboratory Method,,26686880.0,Staphylococcus aureus
1280,1280.8726,Staphylococcus aureus C00001445,erythromycin,Susceptible,,,,,,,,,,,,,,Laboratory Method,,26686880.0,Staphylococcus aureus
1280,1280.30222,Staphylococcus aureus strain HICF0671,cefoxitin,Resistant,,,,,Disk diffusion,,,,EUCAST,2019.0,,,,Laboratory Method,,32025709.0,Staphylococcus aureus
1280,1280.92,Staphylococcus aureus 009_00,tetracycline,Resistant,,,,,Disk diffusion,,,,CLSI,,,,,Laboratory Method,,25903077.0,Staphylococcus aureus
1280,1280.8574,Staphylococcus aureus C00003130,tetracycline,Susceptible,,,,,,,,,,,,,,Laboratory Method,,26686880.0,Staphylococcus aureus
1280,1280.29882,Staphylococcus aureus strain HICF0276,cefoxitin,Resistant,,,,,Disk diffusion,,,,EUCAST,2019.0,,,,Laboratory Method,,32025709.0,Staphylococcus aureus
1280,1280.957,Staphylococcus aureus C00003386,tetracycline,Susceptible,,,,,,,,,,,,,,Laboratory Method,,26686880.0,Staphylococcus aureus
1280,1280.29834,Staphylococcus aureus strain HICF0201,tetracycline,Susceptible,,,,,Disk diffusion,,,,EUCAST,2019.0,,,,Laboratory Method,,32025709.0,Staphylococcus aureus
1280,1280.59521,Staphylococcus aureus CLSA41,erythromycin,Susceptible,,,,,Biofosun Gram-positive panels broth dilution,,,"Shanghai Biofosun Biotech, China",CLSI,2015.0,,,,Laboratory Method,,34100643.0,Staphylococcus aureus
1280,1280.9693,Staphylococcus aureus C00001154,erythromycin,Susceptible,,,,,,,,,,,,,,Laboratory Method,,26686880.0,Staphylococcus aureus
1280,1280.8718,Staphylococcus aureus C00000809,tetracycline,Susceptible,,,,,,,,,,,,,,Laboratory Method,,26686880.0,Staphylococcus aureus
1280,1280.11299,Staphylococcus aureus strain 3688STDY6125046,cefoxitin,Susceptible,,,,,,,,,,,,,,Laboratory Method,,26806258.0,Staphylococcus aureus
1280,1280.1125,Staphylococcus aureus strain 3688STDY6124886,cefoxitin,Susceptible,,,,,,,,,,,,,,Laboratory Method,,26806258.0,Staphylococcus aureus
1280,1280.30234,Staphylococcus aureus strain HICF0698,cefoxitin,Resistant,,,,,Disk diffusion,,,,EUCAST,2019.0,,,,Laboratory Method,,32025709.0,Staphylococcus aureus
1280,1280.51904,Staphylococcus aureus 12-03222,erythromycin,Resistant,,,,,Broth dilution,,,,EUCAST,2018.0,,,,Laboratory Method,,33658988.0,Staphylococcus aureus
1280,1280.59783,Staphylococcus aureus CFSA12SA027,tetracycline,Resistant,,,,,Biofosun Gram-positive panels broth dilution,,,"Shanghai Biofosun Biotech, China",CLSI,2015.0,,,,Laboratory Method,,34100643.0,Staphylococcus aureus
1280,1280.39579,Staphylococcus aureus C1592,ciprofloxacin,,25,,25,mg/L,Disk diffusion,,,,CLSI,2012.0,,,,Laboratory Method,,29295910.0,Staphylococcus aureus
1280,1280.5156,Staphylococcus aureus ST20161992,tetracycline,Susceptible,,,,,,,,Thermo Fisher Scientific,French Committee for Antimicrobial Susceptibility Testing,2019.0,,,,Laboratory Method,,35425984.0,Staphylococcus aureus
1280,1280.9411,Staphylococcus aureus C00000796,tetracycline,Susceptible,,,,,,,,,,,,,,Laboratory Method,,26686880.0,Staphylococcus aureus
1280,1280.9446,Staphylococcus aureus C00001128,tetracycline,Susceptible,,,,,,,,,,,,,,Laboratory Method,,26686880.0,Staphylococcus aureus
1280,1280.39448,Staphylococcus aureus AR-0979,cefoxitin,,8,,8,mg/L,Broth dilution,,,,,,,,,Laboratory Method,,31996449.0,Staphylococcus aureus
1280,1280.7408,Staphylococcus aureus C00000800,tetracycline,Susceptible,,,,,,,,,,,,,,Laboratory Method,,26686880.0,Staphylococcus aureus
1280,1280.30283,Staphylococcus aureus strain HICF0752,cefoxitin,Resistant,,,,,Disk diffusion,,,,EUCAST,2019.0,,,,Laboratory Method,,32025709.0,Staphylococcus aureus
1280,1280.30314,Staphylococcus aureus strain HICF0790,tetracycline,Susceptible,,,,,Disk diffusion,,,,EUCAST,2019.0,,,,Laboratory Method,,32025709.0,Staphylococcus aureus
1280,1280.26094,Staphylococcus aureus ERR108054,cefoxitin,Resistant,,,,,Disk diffusion,,,,British Society for Antimicrobial Chemotherapy (BSAC),2011.0,,,,Laboratory Method,,23158674.0,Staphylococcus aureus
1280,1280.9694,Staphylococcus aureus C00001187,ciprofloxacin,Susceptible,,,,,,,,,,,,,,Laboratory Method,,26686880.0,Staphylococcus aureus
1280,1280.30369,Staphylococcus aureus strain HICF0856,erythromycin,Resistant,,,,,Disk diffusion,,,,EUCAST,2019.0,,,,Laboratory Method,,32025709.0,Staphylococcus aureus
1280,1280.7917,Staphylococcus aureus C00001116,erythromycin,Susceptible,,,,,,,,,,,,,,Laboratory Method,,26686880.0,Staphylococcus aureus
1280,1280.59562,Staphylococcus aureus CFSA17SA098,tetracycline,Susceptible,,,,,Biofosun Gram-positive panels broth dilution,,,"Shanghai Biofosun Biotech, China",CLSI,2015.0,,,,Laboratory Method,,34100643.0,Staphylococcus aureus
1280,1280.51923,Staphylococcus aureus 12-02028,ciprofloxacin,Susceptible,,,,,Broth dilution,,,,EUCAST,2018.0,,,,Laboratory Method,,33658988.0,Staphylococcus aureus
1280,1280.59412,Staphylococcus aureus CFSA14SA035,erythromycin,Resistant,,,,,Biofosun Gram-positive panels broth dilution,,,"Shanghai Biofosun Biotech, China",CLSI,2015.0,,,,Laboratory Method,,34100643.0,Staphylococcus aureus
1280,1280.30394,Staphylococcus aureus strain HICF0874,erythromycin,Resistant,,,,,Disk diffusion,,,,EUCAST,2019.0,,,,Laboratory Method,,32025709.0,Staphylococcus aureus
1280,1280.844,Staphylococcus aureus C00008972,tetracycline,Susceptible,,,,,,,,,,,,,,Laboratory Method,,26686880.0,Staphylococcus aureus
1280,1280.39551,Staphylococcus aureus C1535,ciprofloxacin,Susceptible,,,,,Disk diffusion,,,,CLSI,2012.0,,,,Laboratory Method,,29295910.0,Staphylococcus aureus
1280,1280.11155,Staphylococcus aureus strain 3688STDY6125058,cefoxitin,Susceptible,,,,,,,,,,,,,,Laboratory Method,,26806258.0,Staphylococcus aureus
1280,1280.59296,Staphylococcus aureus CFSA15SA110,cefoxitin,Susceptible,,,,,Biofosun Gram-positive panels broth dilution,,,"Shanghai Biofosun Biotech, China",CLSI,2015.0,,,,Laboratory Method,,34100643.0,Staphylococcus aureus
1280,1280.51863,Staphylococcus aureus 12-01740,cefoxitin,Susceptible,,,,,,,,,EUCAST,,,,,Laboratory Method,,28961857.0,Staphylococcus aureus
1280,1280.29776,Staphylococcus aureus strain HICF0119,ciprofloxacin,Susceptible,,,,,Disk diffusion,,,,EUCAST,2019.0,,,,Laboratory Method,,32025709.0,Staphylococcus aureus
1280,1280.9962,Staphylococcus aureus C00012821,erythromycin,Susceptible,,,,,,,,,,,,,,Laboratory Method,,26686880.0,Staphylococcus aureus
1280,1280.59333,Staphylococcus aureus CFSA15SA072,ciprofloxacin,Resistant,,,,,Biofosun Gram-positive panels broth dilution,,,"Shanghai Biofosun Biotech, China",CLSI,2015.0,,,,Laboratory Method,,34100643.0,Staphylococcus aureus
1280,1280.30415,Staphylococcus aureus strain HICF0909,tetracycline,Susceptible,,,,,Disk diffusion,,,,EUCAST,2019.0,,,,Laboratory Method,,32025709.0,Staphylococcus aureus
1280,1280.9261,Staphylococcus aureus 106_06,erythromycin,Resistant,,,,,Disk diffusion,,,,CLSI,,,,,Laboratory Method,,25903077.0,Staphylococcus aureus
1280,1280.3972,Staphylococcus aureus S2MRSA9-90,ciprofloxacin,,9,,9,mg/L,Disk diffusion,,,,CLSI,2012.0,,,,Laboratory Method,,29295910.0,Staphylococcus aureus
1280,1280.15873,Staphylococcus aureus strain N37_040315,ciprofloxacin,Susceptible,,,,,Broth dilution,,VITEK 2,BioMerieux,EUCAST,,,,,Laboratory Method,,28704546.0,Staphylococcus aureus
1280,1280.11205,Staphylococcus aureus strain 3688STDY6125101,erythromycin,Susceptible,,,,,,,,,,,,,,Laboratory Method,,26806258.0,Staphylococcus aureus
1280,1280.59496,Staphylococcus aureus CLSA70,ciprofloxacin,Susceptible,,,,,Biofosun Gram-positive panels broth dilution,,,"Shanghai Biofosun Biotech, China",CLSI,2015.0,,,,Laboratory Method,,34100643.0,Staphylococcus aureus
1280,1280.1676,Staphylococcus aureus strain AR_0224,cefoxitin,Resistant,>16,>,16,mg/L,Broth dilution,,,,CLSI,,,,,Laboratory Method,,,Staphylococcus aureus
1280,1280.59855,Staphylococcus aureus 18A30,tetracycline,Susceptible,,,,,Biofosun Gram-positive panels broth dilution,,,"Shanghai Biofosun Biotech, China",CLSI,2015.0,,,,Laboratory Method,,34100643.0,Staphylococcus aureus
1280,1280.26059,Staphylococcus aureus strain 1374-47,ciprofloxacin,Susceptible,<=0.5,<=,0.5,mg/L,Broth dilution,,VITEK 2,BioMerieux,EUCAST,2016.0,,,,Laboratory Method,,29729180.0,Staphylococcus aureus
1280,1280.29833,Staphylococcus aureus strain HICF0200,cefoxitin,Resistant,,,,,Disk diffusion,,,,EUCAST,2019.0,,,,Laboratory Method,,32025709.0,Staphylococcus aureus
1280,1280.15871,Staphylococcus aureus strain HCW01_170215,ciprofloxacin,Susceptible,,,,,Broth dilution,,VITEK 2,BioMerieux,EUCAST,,,,,Laboratory Method,,28704546.0,Staphylococcus aureus
1280,1280.15876,Staphylococcus aureus strain HCW07_130215,tetracycline,,<=1,<=,1,mg/L,Broth dilution,,,BioMerieux,EUCAST,,,,,Laboratory Method,,28704546.0,Staphylococcus aureus
1280,1280.26075,Staphylococcus aureus ERR070042,erythromycin,Resistant,,,,,Disk diffusion,,,,British Society for Antimicrobial Chemotherapy (BSAC),2011.0,,,,Laboratory Method,,23158674.0,Staphylococcus aureus
