Genome ID,Genome Name,cefoxitin,ciprofloxacin,erythromycin,tetracycline
1280.30129,Staphylococcus aureus strain HICF0565,resistant,resistant,resistant,susceptible
1280.30130,Staphylococcus aureus strain HICF0576,resistant,susceptible,susceptible,susceptible
1280.30131,Staphylococcus aureus strain HICF0575,resistant,resistant,resistant,susceptible
1280.30132,Staphylococcus aureus strain HICF0578,resistant,susceptible,susceptible,susceptible
1280.30133,Staphylococcus aureus strain HICF0577,resistant,resistant,susceptible,susceptible
1280.30134,Staphylococcus aureus strain HICF0580,resistant,susceptible,susceptible,susceptible
1280.30135,Staphylococcus aureus strain HICF0590,resistant,susceptible,resistant,resistant
1280.30136,Staphylococcus aureus strain HICF0589,resistant,resistant,resistant,susceptible
1280.30137,Staphylococcus aureus strain HICF0588,resistant,susceptible,susceptible,susceptible
1280.30138,Staphylococcus aureus strain HICF0585,resistant,resistant,resistant,susceptible
1280.30139,Staphylococcus aureus strain HICF0587,resistant,susceptible,susceptible,susceptible
1280.30140,Staphylococcus aureus strain HICF0592,resistant,,resistant,susceptible
1280.30141,Staphylococcus aureus strain HICF0591,resistant,susceptible,susceptible,susceptible
1280.30142,Staphylococcus aureus strain HICF0583,resistant,resistant,resistant,susceptible
1280.30143,Staphylococcus aureus strain HICF0582,resistant,susceptible,susceptible,susceptible
1280.30144,Staphylococcus aureus strain HICF0601,resistant,susceptible,susceptible,susceptible
1280.30145,Staphylococcus aureus strain HICF0602,resistant,susceptible,susceptible,susceptible
1280.30146,Staphylococcus aureus strain HICF0599,resistant,resistant,susceptible,susceptible
1280.30147,Staphylococcus aureus strain HICF0598,resistant,susceptible,susceptible,susceptible
1280.30148,Staphylococcus aureus strain HICF0597,resistant,,susceptible,resistant
1280.30149,Staphylococcus aureus strain HICF0596,resistant,resistant,resistant,resistant
1280.30150,Staphylococcus aureus strain HICF0595,resistant,resistant,resistant,susceptible
1280.30151,Staphylococcus aureus strain HICF0603,resistant,susceptible,susceptible,susceptible
1280.30152,Staphylococcus aureus strain HICF0605,resistant,susceptible,resistant,susceptible
1280.30153,Staphylococcus aureus strain HICF0604,resistant,susceptible,susceptible,resistant
1280.30154,Staphylococcus aureus strain HICF0594,resistant,resistant,susceptible,susceptible
1280.30155,Staphylococcus aureus strain HICF0581,resistant,,,
1280.30156,Staphylococcus aureus strain HICF0584,resistant,resistant,susceptible,susceptible
1280.30157,Staphylococcus aureus strain HICF0612,resistant,resistant,susceptible,susceptible
1280.30158,Staphylococcus aureus strain HICF0614,resistant,susceptible,susceptible,susceptible
1280.30159,Staphylococcus aureus strain HICF0613,resistant,resistant,resistant,susceptible
1280.30160,Staphylococcus aureus strain HICF0606,resistant,susceptible,susceptible,susceptible
1280.30161,Staphylococcus aureus strain HICF0607,resistant,resistant,susceptible,susceptible
1280.30162,Staphylococcus aureus strain HICF0611,resistant,susceptible,resistant,resistant
1280.30163,Staphylococcus aureus strain HICF0610,resistant,susceptible,susceptible,susceptible
1280.30164,Staphylococcus aureus strain HICF0618,resistant,resistant,resistant,susceptible
1280.30165,Staphylococcus aureus strain HICF0617,resistant,susceptible,resistant,resistant
1280.30166,Staphylococcus aureus strain HICF0616,resistant,susceptible,susceptible,susceptible
1280.30167,Staphylococcus aureus strain HICF0615,resistant,resistant,resistant,susceptible
1280.30168,Staphylococcus aureus strain HICF0624,resistant,,resistant,susceptible
1280.30169,Staphylococcus aureus strain HICF0623,resistant,resistant,resistant,susceptible
1280.30170,Staphylococcus aureus strain HICF0622,resistant,susceptible,susceptible,susceptible
1280.30171,Staphylococcus aureus strain HICF0626,resistant,resistant,resistant,susceptible
1280.30172,Staphylococcus aureus strain HICF0627,resistant,resistant,resistant,susceptible
1280.30173,Staphylococcus aureus strain HICF0621,resistant,susceptible,susceptible,susceptible
1280.30174,Staphylococcus aureus strain HICF0625,resistant,resistant,resistant,resistant
1280.30175,Staphylococcus aureus strain HICF0628,resistant,susceptible,susceptible,susceptible
1280.30176,Staphylococcus aureus strain HICF0629,resistant,susceptible,susceptible,susceptible
1280.30177,Staphylococcus aureus strain HICF0619,resistant,,,
1280.30178,Staphylococcus aureus strain HICF0620,resistant,resistant,susceptible,susceptible
1280.30179,Staphylococcus aureus strain HICF0641,resistant,susceptible,susceptible,susceptible
1280.30180,Staphylococcus aureus strain HICF0640,resistant,resistant,resistant,susceptible
1280.30181,Staphylococcus aureus strain HICF0651,resistant,susceptible,susceptible,susceptible
1280.30182,Staphylococcus aureus strain HICF0633,resistant,resistant,resistant,susceptible
1280.30183,Staphylococcus aureus strain HICF0638,resistant,susceptible,susceptible,susceptible
1280.30184,Staphylococcus aureus strain HICF0637,resistant,susceptible,susceptible,susceptible
1280.30185,Staphylococcus aureus strain HICF0636,resistant,susceptible,,
1280.30186,Staphylococcus aureus strain HICF0635,resistant,resistant,susceptible,susceptible
1280.30187,Staphylococcus aureus strain HICF0653,resistant,resistant,susceptible,susceptible
1280.30188,Staphylococcus aureus strain HICF0652,resistant,susceptible,susceptible,susceptible
1280.30189,Staphylococcus aureus strain HICF0630,resistant,resistant,susceptible,susceptible
1280.30190,Staphylococcus aureus strain HICF0656,resistant,resistant,resistant,susceptible
1280.30191,Staphylococcus aureus strain HICF0648,resistant,resistant,resistant,susceptible
1280.30192,Staphylococcus aureus strain HICF0649,resistant,susceptible,susceptible,susceptible
1280.30193,Staphylococcus aureus strain HICF0654,resistant,resistant,susceptible,susceptible
1280.30194,Staphylococcus aureus strain HICF0647,resistant,susceptible,susceptible,susceptible
1280.30195,Staphylococcus aureus strain HICF0655,resistant,susceptible,susceptible,resistant
1280.30196,Staphylococcus aureus strain HICF0642,resistant,,,
1280.30197,Staphylococcus aureus strain HICF0643,resistant,resistant,susceptible,susceptible
1280.30198,Staphylococcus aureus strain HICF0646,resistant,resistant,susceptible,susceptible
1280.30199,Staphylococcus aureus strain HICF0644,resistant,susceptible,susceptible,susceptible
1280.30200,Staphylococcus aureus strain HICF0645,resistant,susceptible,susceptible,susceptible
1280.30201,Staphylococcus aureus strain HICF0665,resistant,,,
1280.30202,Staphylococcus aureus strain HICF0668,resistant,resistant,resistant,susceptible
1280.30203,Staphylococcus aureus strain HICF0661,resistant,resistant,resistant,susceptible
1280.30204,Staphylococcus aureus strain HICF0666,resistant,susceptible,resistant,susceptible
1280.30205,Staphylococcus aureus strain HICF0663,resistant,resistant,susceptible,susceptible
1280.30206,Staphylococcus aureus strain HICF0660,resistant,resistant,resistant,susceptible
1280.30207,Staphylococcus aureus strain HICF0662,resistant,susceptible,susceptible,susceptible
1280.30208,Staphylococcus aureus strain HICF0667,resistant,susceptible,susceptible,susceptible
1280.30209,Staphylococcus aureus strain HICF0659,resistant,resistant,,
1280.30210,Staphylococcus aureus strain HICF0658,resistant,,,
1280.30211,Staphylococcus aureus strain HICF0657,resistant,susceptible,susceptible,resistant
1280.30212,Staphylococcus aureus strain HICF0674,resistant,resistant,resistant,susceptible
1280.30213,Staphylococcus aureus strain HICF0675,resistant,susceptible,susceptible,susceptible
1280.30214,Staphylococcus aureus strain HICF0681,resistant,,,
1280.30215,Staphylococcus aureus strain HICF0677,resistant,resistant,resistant,susceptible
1280.30216,Staphylococcus aureus strain HICF0678,resistant,susceptible,resistant,susceptible
1280.30217,Staphylococcus aureus strain HICF0680,resistant,,,
1280.30218,Staphylococcus aureus strain HICF0670,resistant,resistant,resistant,susceptible
1280.30219,Staphylococcus aureus strain HICF669,resistant,susceptible,susceptible,susceptible
1280.30220,Staphylococcus aureus strain HICF0672,resistant,susceptible,susceptible,susceptible
1280.30221,Staphylococcus aureus strain HICF0673,resistant,susceptible,susceptible,susceptible
1280.30222,Staphylococcus aureus strain HICF0671,resistant,susceptible,susceptible,susceptible
1280.30223,Staphylococcus aureus strain HICF0692,resistant,resistant,resistant,susceptible
1280.30224,Staphylococcus aureus strain HICF0691,resistant,resistant,susceptible,susceptible
1280.30225,Staphylococcus aureus strain HICF0684,resistant,resistant,susceptible,susceptible
1280.30226,Staphylococcus aureus strain HICF0688,resistant,resistant,resistant,susceptible
1280.30227,Staphylococcus aureus strain HICF0689,resistant,resistant,susceptible,susceptible
1280.30228,Staphylococcus aureus strain HICF0685,resistant,,,
1280.30229,Staphylococcus aureus strain HICF0687,resistant,susceptible,susceptible,susceptible
1280.30230,Staphylococcus aureus strain HICF0686,resistant,resistant,resistant,susceptible
1280.30231,Staphylococcus aureus strain HICF0683,resistant,,resistant,susceptible
1280.30232,Staphylococcus aureus strain HICF0690,resistant,resistant,resistant,susceptible
1280.30233,Staphylococcus aureus strain HICF0682,resistant,,susceptible,susceptible
1280.30234,Staphylococcus aureus strain HICF0698,resistant,resistant,resistant,resistant
1280.30235,Staphylococcus aureus strain HICF0693,resistant,susceptible,susceptible,susceptible
1280.30236,Staphylococcus aureus strain HICF0694,resistant,resistant,susceptible,susceptible
1280.30237,Staphylococcus aureus strain HICF0695,resistant,,,
1280.30238,Staphylococcus aureus strain HICF0708,resistant,resistant,resistant,resistant
1280.30239,Staphylococcus aureus strain HICF0707,resistant,,,
1280.30240,Staphylococcus aureus strain HICF0705,resistant,resistant,resistant,susceptible
1280.30241,Staphylococcus aureus strain HICF0706,resistant,,,
1280.30242,Staphylococcus aureus strain HICF0710,resistant,resistant,resistant,susceptible
1280.30243,Staphylococcus aureus strain HICF0712,resistant,resistant,susceptible,susceptible
1280.30244,Staphylococcus aureus strain HICF0709,resistant,susceptible,resistant,susceptible
1280.30245,Staphylococcus aureus strain HICF0715,resistant,susceptible,susceptible,susceptible
1280.30246,Staphylococcus aureus strain HICF0711,resistant,resistant,resistant,resistant
1280.30247,Staphylococcus aureus strain HICF0716,resistant,,susceptible,susceptible
1280.30248,Staphylococcus aureus strain HICF0714,resistant,resistant,susceptible,susceptible
1280.30249,Staphylococcus aureus strain HICF0699,resistant,susceptible,susceptible,susceptible
1280.30250,Staphylococcus aureus strain HICF0696,resistant,susceptible,susceptible,resistant
1280.30251,Staphylococcus aureus strain HICF0697,resistant,susceptible,resistant,susceptible
1280.30252,Staphylococcus aureus strain HICF0700,resistant,susceptible,susceptible,susceptible
1280.30253,Staphylococcus aureus strain HICF0704,resistant,resistant,resistant,susceptible
1280.30254,Staphylococcus aureus strain HICF0703,resistant,susceptible,susceptible,susceptible
1280.30255,Staphylococcus aureus strain HICF0702,resistant,susceptible,susceptible,susceptible
1280.30256,Staphylococcus aureus strain HICF0727,resistant,resistant,susceptible,susceptible
1280.30257,Staphylococcus aureus strain HICF0725,resistant,resistant,susceptible,susceptible
1280.30258,Staphylococcus aureus strain HICF0723,resistant,resistant,resistant,susceptible
1280.30259,Staphylococcus aureus strain HICF0722,resistant,susceptible,resistant,resistant
1280.30260,Staphylococcus aureus strain HICF0724,resistant,resistant,resistant,susceptible
1280.30261,Staphylococcus aureus strain HICF0721,resistant,resistant,susceptible,susceptible
1280.30262,Staphylococcus aureus strain HICF0717,resistant,resistant,resistant,susceptible
1280.30263,Staphylococcus aureus strain HICF0737,resistant,resistant,resistant,susceptible
1280.30264,Staphylococcus aureus strain HICF0736,resistant,susceptible,susceptible,susceptible
1280.30265,Staphylococcus aureus strain HICF0735,resistant,resistant,susceptible,susceptible
1280.30266,Staphylococcus aureus strain HICF0738,resistant,susceptible,susceptible,susceptible
1280.30267,Staphylococcus aureus strain HICF0739,resistant,susceptible,susceptible,susceptible
1280.30268,Staphylococcus aureus strain HICF0728,resistant,resistant,resistant,resistant
1280.30269,Staphylococcus aureus strain HICF0729,resistant,resistant,susceptible,susceptible
1280.30270,Staphylococcus aureus strain HICF0733,resistant,resistant,resistant,susceptible
1280.30271,Staphylococcus aureus strain HICF0731,resistant,susceptible,susceptible,susceptible
1280.30272,Staphylococcus aureus strain HICF0734,resistant,susceptible,susceptible,resistant
1280.30273,Staphylococcus aureus strain HICF0730,resistant,resistant,resistant,susceptible
1280.30274,Staphylococcus aureus strain HICF0726,resistant,susceptible,resistant,susceptible
1280.30275,Staphylococcus aureus strain HICF0718,resistant,resistant,resistant,susceptible
1280.30276,Staphylococcus aureus strain HICF0720,resistant,susceptible,susceptible,susceptible
1280.30277,Staphylococcus aureus strain HICF0719,resistant,resistant,resistant,susceptible
1280.30278,Staphylococcus aureus strain HICF0748,resistant,resistant,susceptible,susceptible
1280.30279,Staphylococcus aureus strain HICF0740,resistant,resistant,susceptible,susceptible
1280.30280,Staphylococcus aureus strain HICF0744,resistant,resistant,resistant,susceptible
1280.30281,Staphylococcus aureus strain HICF0742,resistant,susceptible,susceptible,susceptible
1280.30282,Staphylococcus aureus strain HICF0753,resistant,resistant,susceptible,susceptible
1280.30283,Staphylococcus aureus strain HICF0752,resistant,resistant,resistant,susceptible
1280.30284,Staphylococcus aureus strain HICF0754,resistant,susceptible,susceptible,resistant
1280.30285,Staphylococcus aureus strain HICF0747,resistant,susceptible,susceptible,resistant
1280.30286,Staphylococcus aureus strain HICF0743,resistant,resistant,susceptible,susceptible
1280.30287,Staphylococcus aureus strain HICF0751,resistant,susceptible,susceptible,susceptible
1280.30288,Staphylococcus aureus strain HICF0745,resistant,resistant,resistant,susceptible
1280.30289,Staphylococcus aureus strain HICF0761,resistant,resistant,susceptible,susceptible
