genome_id,antibiotic,label
1280.30274,tetracycline,S
1280.30275,cefoxitin,R
1280.30275,ciprofloxacin,R
1280.30275,erythromycin,R
1280.30275,tetracycline,S
1280.30276,cefoxitin,R
1280.30276,ciprofloxacin,S
1280.30276,erythromycin,S
1280.30276,tetracycline,S
1280.30277,cefoxitin,R
1280.30277,ciprofloxacin,R
1280.30277,erythromycin,R
1280.30277,tetracycline,S
1280.30278,cefoxitin,R
1280.30278,ciprofloxacin,R
1280.30278,erythromycin,S
1280.30278,tetracycline,S
1280.30279,cefoxitin,R
1280.30279,ciprofloxacin,R
1280.30279,erythromycin,S
1280.30279,tetracycline,S
1280.30280,cefoxitin,R
1280.30280,ciprofloxacin,R
1280.30280,erythromycin,R
1280.30280,tetracycline,S
1280.30281,cefoxitin,R
1280.30281,ciprofloxacin,S
1280.30281,erythromycin,S
1280.30281,tetracycline,S
1280.30282,cefoxitin,R
1280.30282,ciprofloxacin,R
1280.30282,erythromycin,S
1280.30282,tetracycline,S
1280.30283,cefoxitin,R
1280.30283,ciprofloxacin,R
1280.30283,erythromycin,R
1280.30283,tetracycline,S
1280.30284,cefoxitin,R
1280.30284,ciprofloxacin,S
1280.30284,erythromycin,S
1280.30284,tetracycline,R
1280.30285,cefoxitin,R
1280.30285,ciprofloxacin,S
1280.30285,erythromycin,S
1280.30285,tetracycline,R
1280.30286,cefoxitin,R
1280.30286,ciprofloxacin,R
1280.30286,erythromycin,S
1280.30286,tetracycline,S
1280.30287,cefoxitin,R
1280.30287,ciprofloxacin,S
1280.30287,erythromycin,S
1280.30287,tetracycline,S
1280.30288,cefoxitin,R
1280.30288,ciprofloxacin,R
1280.30288,erythromycin,R
1280.30288,tetracycline,S
1280.30289,cefoxitin,R
1280.30289,ciprofloxacin,R
1280.30289,erythromycin,S
1280.30289,tetracycline,S
1280.30290,cefoxitin,R
1280.30290,erythromycin,R
1280.30290,tetracycline,S
1280.30291,cefoxitin,R
1280.30291,ciprofloxacin,R
1280.30291,erythromycin,R
1280.30291,tetracycline,S
1280.30292,cefoxitin,R
1280.30292,ciprofloxacin,S
1280.30292,erythromycin,S
1280.30292,tetracycline,S
1280.30293,cefoxitin,R
1280.30293,ciprofloxacin,S
1280.30293,erythromycin,R
1280.30293,tetracycline,S
1280.30294,cefoxitin,R
1280.30294,ciprofloxacin,S
1280.30294,erythromycin,S
1280.30294,tetracycline,S
1280.30295,cefoxitin,R
1280.30295,ciprofloxacin,R
1280.30295,erythromycin,R
1280.30295,tetracycline,S
1280.30296,cefoxitin,R
1280.30296,ciprofloxacin,R
1280.30296,erythromycin,R
1280.30296,tetracycline,S
1280.30297,cefoxitin,R
1280.30297,ciprofloxacin,R
1280.30297,erythromycin,S
1280.30297,tetracycline,S
1280.30298,cefoxitin,R
1280.30298,ciprofloxacin,S
1280.30298,erythromycin,R
1280.30298,tetracycline,R
1280.30299,cefoxitin,R
1280.30299,ciprofloxacin,S
1280.30299,erythromycin,R
1280.30299,tetracycline,S
1280.30300,cefoxitin,R
1280.30300,ciprofloxacin,S
1280.30300,erythromycin,S
1280.30300,tetracycline,S
1280.30301,cefoxitin,R
1280.30301,ciprofloxacin,S
1280.30301,erythromycin,S
1280.30301,tetracycline,S
1280.30302,cefoxitin,R
1280.30302,ciprofloxacin,R
1280.30302,erythromycin,R
1280.30302,tetracycline,S
1280.30303,cefoxitin,R
1280.30303,ciprofloxacin,S
1280.30303,erythromycin,S
1280.30303,tetracycline,S
1280.30304,cefoxitin,R
1280.30304,ciprofloxacin,R
1280.30304,erythromycin,S
1280.30304,tetracycline,S
1280.30305,cefoxitin,R
1280.30305,ciprofloxacin,S
1280.30305,erythromycin,S
1280.30305,tetracycline,S
1280.30306,cefoxitin,R
1280.30306,ciprofloxacin,R
1280.30306,erythromycin,S
1280.30306,tetracycline,S
1280.30307,cefoxitin,R
1280.30307,ciprofloxacin,S
1280.30307,erythromycin,R
1280.30307,tetracycline,S
1280.30308,cefoxitin,R
1280.30308,ciprofloxacin,R
1280.30308,erythromycin,S
1280.30308,tetracycline,S
1280.30309,cefoxitin,R
1280.30309,ciprofloxacin,R
1280.30309,erythromycin,S
1280.30309,tetracycline,S
1280.30310,cefoxitin,R
1280.30310,ciprofloxacin,R
1280.30310,erythromycin,R
1280.30310,tetracycline,S
1280.30311,cefoxitin,R
1280.30311,ciprofloxacin,R
1280.30311,erythromycin,S
1280.30311,tetracycline,S
1280.30312,cefoxitin,R
1280.30312,ciprofloxacin,S
1280.30312,erythromycin,S
1280.30312,tetracycline,S
1280.30313,cefoxitin,R
1280.30313,ciprofloxacin,S
1280.30313,erythromycin,S
1280.30313,tetracycline,S
1280.30314,cefoxitin,R
1280.30314,ciprofloxacin,R
1280.30314,erythromycin,S
1280.30314,tetracycline,S
1280.30315,cefoxitin,R
1280.30315,ciprofloxacin,R
1280.30315,erythromycin,R
1280.30315,tetracycline,S
1280.30316,cefoxitin,R
1280.30316,ciprofloxacin,S
1280.30316,erythromycin,S
1280.30316,tetracycline,R
1280.30317,cefoxitin,R
1280.30318,cefoxitin,R
1280.30318,ciprofloxacin,R
1280.30318,erythromycin,R
1280.30318,tetracycline,S
1280.30319,cefoxitin,R
1280.30319,ciprofloxacin,S
1280.30319,erythromycin,R
1280.30319,tetracycline,S
1280.30320,cefoxitin,R
1280.30320,ciprofloxacin,S
1280.30320,erythromycin,R
1280.30320,tetracycline,S
1280.30321,cefoxitin,R
1280.30321,ciprofloxacin,R
1280.30321,erythromycin,R
1280.30321,tetracycline,S
1280.30322,cefoxitin,R
1280.30322,ciprofloxacin,R
1280.30322,erythromycin,R
1280.30322,tetracycline,S
1280.30323,cefoxitin,R
1280.30323,ciprofloxacin,S
1280.30323,erythromycin,S
1280.30323,tetracycline,S
1280.30324,cefoxitin,R
1280.30324,ciprofloxacin,R
1280.30324,erythromycin,S
1280.30324,tetracycline,S
1280.30325,cefoxitin,R
1280.30325,ciprofloxacin,S
1280.30325,erythromycin,R
1280.30325,tetracycline,S
1280.30326,cefoxitin,R
1280.30326,ciprofloxacin,R
1280.30326,erythromycin,R
1280.30326,tetracycline,S
1280.30327,cefoxitin,R
1280.30327,ciprofloxacin,S
1280.30327,erythromycin,R
1280.30327,tetracycline,S
1280.30328,cefoxitin,R
1280.30328,ciprofloxacin,R
1280.30329,cefoxitin,R
1280.30329,ciprofloxacin,R
1280.30329,erythromycin,R
1280.30329,tetracycline,S
1280.30330,cefoxitin,R
1280.30330,ciprofloxacin,R
1280.30330,erythromycin,S
1280.30330,tetracycline,S
1280.30331,cefoxitin,R
1280.30331,ciprofloxacin,R
1280.30331,erythromycin,S
1280.30331,tetracycline,S
1280.30332,cefoxitin,R
1280.30332,ciprofloxacin,R
1280.30332,erythromycin,S
1280.30332,tetracycline,S
1280.30333,cefoxitin,R
1280.30333,ciprofloxacin,R
1280.30333,erythromycin,R
1280.30333,tetracycline,S
1280.30334,cefoxitin,R
1280.30334,ciprofloxacin,R
1280.30334,erythromycin,S
1280.30334,tetracycline,S
1280.30335,cefoxitin,R
1280.30335,ciprofloxacin,R
1280.30335,erythromycin,S
1280.30335,tetracycline,S
1280.30336,cefoxitin,R
1280.30336,ciprofloxacin,S
1280.30336,erythromycin,R
1280.30336,tetracycline,R
1280.30337,cefoxitin,R
1280.30337,ciprofloxacin,S
1280.30337,erythromycin,S
1280.30337,tetracycline,S
1280.30338,cefoxitin,R
1280.30338,ciprofloxacin,S
1280.30338,erythromycin,S
1280.30338,tetracycline,S
1280.30339,cefoxitin,R
1280.30339,ciprofloxacin,S
1280.30339,erythromycin,S
1280.30339,tetracycline,S
1280.30340,cefoxitin,R
1280.30340,ciprofloxacin,R
1280.30340,erythromycin,S
1280.30340,tetracycline,S
1280.30341,cefoxitin,R
1280.30341,erythromycin,R
1280.30341,tetracycline,S
1280.30342,cefoxitin,R
1280.30342,erythromycin,S
1280.30342,tetracycline,S
1280.30343,cefoxitin,R
1280.30343,ciprofloxacin,R
1280.30343,erythromycin,S
1280.30343,tetracycline,R
1280.30344,cefoxitin,R
1280.30344,ciprofloxacin,R
1280.30344,erythromycin,R
1280.30344,tetracycline,S
1280.30345,cefoxitin,R
1280.30345,ciprofloxacin,S
1280.30345,erythromycin,S
1280.30345,tetracycline,S
1280.30346,cefoxitin,R
1280.30346,ciprofloxacin,R
1280.30346,erythromycin,R
1280.30346,tetracycline,S
1280.30347,cefoxitin,R
1280.30347,ciprofloxacin,R
1280.30347,erythromycin,S
1280.30347,tetracycline,S
1280.30348,cefoxitin,R
1280.30348,ciprofloxacin,R
1280.30348,erythromycin,S
1280.30348,tetracycline,S
1280.30349,cefoxitin,R
1280.30349,ciprofloxacin,R
1280.30349,erythromycin,S
1280.30349,tetracycline,S
1280.30350,cefoxitin,R
1280.30350,ciprofloxacin,S
1280.30350,erythromycin,R
1280.30350,tetracycline,S
1280.30351,cefoxitin,R
1280.30351,ciprofloxacin,S
1280.30351,erythromycin,R
1280.30351,tetracycline,S
1280.30352,cefoxitin,R
1280.30352,ciprofloxacin,S
1280.30352,erythromycin,S
1280.30352,tetracycline,S
1280.30353,cefoxitin,R
1280.30354,cefoxitin,R
1280.30354,ciprofloxacin,S
1280.30354,erythromycin,R
1280.30354,tetracycline,S
1280.30355,cefoxitin,R
1280.30355,ciprofloxacin,R
1280.30355,erythromycin,R
1280.30355,tetracycline,S
1280.30356,cefoxitin,R
1280.30356,ciprofloxacin,R
1280.30356,erythromycin,R
1280.30356,tetracycline,S
1280.30357,cefoxitin,R
1280.30357,ciprofloxacin,S
1280.30357,erythromycin,R
1280.30357,tetracycline,S
1280.30358,cefoxitin,R
1280.30358,ciprofloxacin,R
1280.30358,erythromycin,R
1280.30358,tetracycline,S
1280.30359,cefoxitin,R
1280.30359,ciprofloxacin,R
1280.30359,erythromycin,S
1280.30359,tetracycline,S
1280.30360,cefoxitin,R
1280.30361,cefoxitin,R
1280.30361,ciprofloxacin,S
1280.30361,erythromycin,R
1280.30361,tetracycline,S
1280.30362,cefoxitin,R
1280.30362,ciprofloxacin,R
1280.30362,erythromycin,S
1280.30362,tetracycline,S
1280.30363,cefoxitin,R
1280.30363,ciprofloxacin,S
1280.30363,erythromycin,S
1280.30363,tetracycline,S
1280.30364,cefoxitin,R
1280.30364,ciprofloxacin,R
1280.30364,erythromycin,R
1280.30364,tetracycline,S
1280.30365,cefoxitin,R
1280.30365,ciprofloxacin,R
1280.30365,erythromycin,R
1280.30365,tetracycline,S
1280.30366,cefoxitin,R
1280.30366,ciprofloxacin,S
1280.30366,erythromycin,S
1280.30366,tetracycline,S
1280.30367,cefoxitin,R
1280.30367,ciprofloxacin,R
1280.30367,erythromycin,S
1280.30367,tetracycline,S
1280.30368,cefoxitin,R
1280.30368,erythromycin,S
1280.30368,tetracycline,S
1280.30369,cefoxitin,R
1280.30369,ciprofloxacin,S
1280.30369,erythromycin,R
1280.30369,tetracycline,R
1280.30370,cefoxitin,R
1280.30370,erythromycin,S
1280.30370,tetracycline,S
1280.30371,cefoxitin,R
1280.30371,ciprofloxacin,S
1280.30371,erythromycin,S
1280.30371,tetracycline,R
1280.30372,cefoxitin,R
1280.30372,ciprofloxacin,S
1280.30372,erythromycin,R
1280.30372,tetracycline,R
1280.30373,cefoxitin,R
1280.30373,ciprofloxacin,S
1280.30373,erythromycin,S
1280.30373,tetracycline,S
1280.30374,cefoxitin,R
1280.30374,ciprofloxacin,R
1280.30374,erythromycin,R
1280.30374,tetracycline,S
1280.30375,cefoxitin,R
1280.30375,ciprofloxacin,R
1280.30375,erythromycin,S
1280.30375,tetracycline,S
1280.30376,cefoxitin,R
1280.30376,ciprofloxacin,S
1280.30376,erythromycin,R
1280.30376,tetracycline,S
1280.30377,cefoxitin,R
1280.30377,ciprofloxacin,S
1280.30377,erythromycin,S
1280.30377,tetracycline,S
1280.30378,cefoxitin,R
1280.30379,cefoxitin,R
1280.30379,ciprofloxacin,R
1280.30379,erythromycin,S
1280.30379,tetracycline,R
1280.30380,cefoxitin,R
1280.30380,erythromycin,R
1280.30380,tetracycline,S
1280.30381,cefoxitin,R
1280.30381,ciprofloxacin,S
1280.30381,erythromycin,S
1280.30381,tetracycline,S
1280.30382,cefoxitin,R
1280.30382,ciprofloxacin,R
1280.30382,erythromycin,S
1280.30382,tetracycline,S
1280.30383,cefoxitin,R
1280.30383,ciprofloxacin,R
1280.30383,erythromycin,R
1280.30383,tetracycline,S
1280.30384,cefoxitin,R
1280.30384,ciprofloxacin,R
1280.30384,erythromycin,S
1280.30384,tetracycline,S
1280.30385,cefoxitin,R
1280.30385,ciprofloxacin,S
1280.30385,erythromycin,R
1280.30385,tetracycline,S
1280.30386,cefoxitin,R
1280.30386,erythromycin,S
1280.30386,tetracycline,R
1280.30387,cefoxitin,R
1280.30387,ciprofloxacin,R
1280.30387,erythromycin,S
1280.30387,tetracycline,R
1280.30388,cefoxitin,R
1280.30388,ciprofloxacin,R
1280.30388,erythromycin,S
1280.30388,tetracycline,S
1280.30389,cefoxitin,R
1280.30389,ciprofloxacin,R
1280.30389,erythromycin,R
1280.30389,tetracycline,R
1280.30390,cefoxitin,R
1280.30391,cefoxitin,R
1280.30391,ciprofloxacin,S
1280.30391,erythromycin,S
1280.30391,tetracycline,S
1280.30392,cefoxitin,R
1280.30392,ciprofloxacin,R
1280.30392,erythromycin,S
1280.30392,tetracycline,S
1280.30393,cefoxitin,R
1280.30393,ciprofloxacin,R
1280.30393,erythromycin,S
1280.30393,tetracycline,S
1280.30394,cefoxitin,R
1280.30394,ciprofloxacin,S
1280.30394,erythromycin,R
1280.30394,tetracycline,S
1280.30395,cefoxitin,R
1280.30395,ciprofloxacin,S
1280.30395,erythromycin,R
1280.30395,tetracycline,S
1280.30396,cefoxitin,R
1280.30396,ciprofloxacin,R
1280.30396,erythromycin,S
1280.30396,tetracycline,S
1280.30397,cefoxitin,R
1280.30397,ciprofloxacin,S
1280.30397,erythromycin,S
1280.30397,tetracycline,S
1280.30398,cefoxitin,R
1280.30398,ciprofloxacin,R
1280.30398,erythromycin,S
1280.30398,tetracycline,S
1280.30399,cefoxitin,R
1280.30399,ciprofloxacin,S
1280.30399,erythromycin,S
1280.30399,tetracycline,S
1280.30400,cefoxitin,R
1280.30400,ciprofloxacin,R
1280.30400,erythromycin,R
1280.30400,tetracycline,S
1280.30401,cefoxitin,R
1280.30401,ciprofloxacin,R
1280.30401,erythromycin,R
1280.30401,tetracycline,S
1280.30402,cefoxitin,R
1280.30402,ciprofloxacin,S
1280.30402,erythromycin,S
1280.30402,tetracycline,R
1280.30403,cefoxitin,R
1280.30403,ciprofloxacin,R
1280.30403,erythromycin,R
1280.30403,tetracycline,S
1280.30404,cefoxitin,R
1280.30404,ciprofloxacin,R
1280.30404,erythromycin,R
1280.30404,tetracycline,S
1280.30405,cefoxitin,R
1280.30405,ciprofloxacin,S
1280.30405,erythromycin,S
1280.30405,tetracycline,S
1280.30406,cefoxitin,R
1280.30406,ciprofloxacin,R
1280.30406,erythromycin,R
1280.30406,tetracycline,R
1280.30407,cefoxitin,R
1280.30407,ciprofloxacin,S
1280.30407,erythromycin,S
1280.30407,tetracycline,S
1280.30408,cefoxitin,R
1280.30408,ciprofloxacin,S
1280.30408,erythromycin,R
1280.30408,tetracycline,R
1280.30409,cefoxitin,R
1280.30409,ciprofloxacin,R
1280.30409,erythromycin,S
1280.30409,tetracycline,S
1280.30410,cefoxitin,R
1280.30410,ciprofloxacin,S
1280.30410,erythromycin,S
1280.30410,tetracycline,R
1280.30411,cefoxitin,R
1280.30411,ciprofloxacin,S
1280.30411,erythromycin,S
1280.30411,tetracycline,S
1280.30412,cefoxitin,R
1280.30412,ciprofloxacin,R
1280.30412,erythromycin,R
1280.30412,tetracycline,S
1280.30413,cefoxitin,R
1280.30413,ciprofloxacin,S
1280.30413,erythromycin,S
1280.30413,tetracycline,S
1280.30414,cefoxitin,R
1280.30414,ciprofloxacin,S
1280.30414,erythromycin,R
1280.30414,tetracycline,S
1280.30415,cefoxitin,R
1280.30415,ciprofloxacin,R
1280.30415,erythromycin,S
1280.30415,tetracycline,S
1280.30416,cefoxitin,R
1280.30416,ciprofloxacin,R
1280.30416,erythromycin,R
1280.30416,tetracycline,S
1280.30417,cefoxitin,R
1280.30417,ciprofloxacin,R
1280.30417,erythromycin,S
1280.30417,tetracycline,S
1280.30418,cefoxitin,R
1280.30418,ciprofloxacin,R
1280.30418,erythromycin,S
1280.30418,tetracycline,S
1280.30419,cefoxitin,R
1280.30419,ciprofloxacin,S
1280.30419,erythromycin,S
1280.30419,tetracycline,R
1280.30420,cefoxitin,R
1280.30420,ciprofloxacin,S
1280.30420,erythromycin,S
1280.30420,tetracycline,S
1280.30421,cefoxitin,R
1280.30421,ciprofloxacin,R
1280.30421,erythromycin,S
1280.30421,tetracycline,S
1280.30422,cefoxitin,R
1280.30422,ciprofloxacin,S
1280.30422,erythromycin,R
1280.30422,tetracycline,S
1280.30423,cefoxitin,R
1280.30423,ciprofloxacin,R
1280.30423,erythromycin,S
1280.30423,tetracycline,S
1280.30424,cefoxitin,R
1280.30424,ciprofloxacin,R
1280.30424,erythromycin,R
1280.30424,tetracycline,S
1280.30425,cefoxitin,R
1280.30425,ciprofloxacin,S
1280.30425,erythromycin,R
1280.30425,tetracycline,S
1280.30426,cefoxitin,R
1280.30426,ciprofloxacin,R
1280.30426,erythromycin,R
1280.30426,tetracycline,S
1280.30427,cefoxitin,R
1280.30427,ciprofloxacin,R
1280.30427,erythromycin,R
1280.30427,tetracycline,S
1280.30428,cefoxitin,R
1280.30428,ciprofloxacin,R
1280.30428,erythromycin,S
1280.30428,tetracycline,S
1280.30429,cefoxitin,R
1280.30429,ciprofloxacin,R
1280.30429,erythromycin,S
1280.30429,tetracycline,S
1280.30430,cefoxitin,R
1280.30430,ciprofloxacin,R
1280.30430,erythromycin,R
1280.30430,tetracycline,R
1280.30431,cefoxitin,R
1280.30431,ciprofloxacin,R
1280.30431,erythromycin,R
1280.30431,tetracycline,S
1280.30432,cefoxitin,R
1280.30432,ciprofloxacin,R
1280.30432,erythromycin,S
1280.30432,tetracycline,S
1280.30433,cefoxitin,R
1280.30433,ciprofloxacin,S
1280.30433,erythromycin,R
1280.30433,tetracycline,R
1280.30434,cefoxitin,R
1280.30434,ciprofloxacin,S
1280.30434,erythromycin,S
1280.30434,tetracycline,S
1280.30435,cefoxitin,R
1280.30435,ciprofloxacin,R
1280.30435,erythromycin,R
1280.30435,tetracycline,S
1280.30436,cefoxitin,R
1280.30436,ciprofloxacin,S
1280.30436,erythromycin,S
1280.30436,tetracycline,S
1280.30437,cefoxitin,R
1280.30437,ciprofloxacin,S
1280.30437,erythromycin,S
1280.30437,tetracycline,S
1280.30438,cefoxitin,R
1280.30438,ciprofloxacin,S
1280.30438,erythromycin,R
1280.30438,tetracycline,R
1280.30439,cefoxitin,R
1280.30439,ciprofloxacin,S
1280.30439,erythromycin,S
1280.30439,tetracycline,S
1280.30440,cefoxitin,R
1280.30440,ciprofloxacin,S
1280.30440,erythromycin,R
1280.30440,tetracycline,S
1280.30441,cefoxitin,R
1280.30441,ciprofloxacin,R
1280.30441,erythromycin,S
1280.30441,tetracycline,S
1280.30442,cefoxitin,R
1280.30442,ciprofloxacin,S
1280.30442,erythromycin,S
1280.30442,tetracycline,S
1280.30443,cefoxitin,R
1280.30443,ciprofloxacin,R
1280.30443,erythromycin,R
1280.30443,tetracycline,R
1280.30444,cefoxitin,R
1280.30444,ciprofloxacin,R
1280.30444,erythromycin,R
1280.30444,tetracycline,S
1280.30445,cefoxitin,R
1280.30445,ciprofloxacin,R
1280.30445,erythromycin,S
1280.30445,tetracycline,S
1280.30446,cefoxitin,R
1280.30446,ciprofloxacin,R
1280.30446,erythromycin,S
1280.30446,tetracycline,S
1280.30447,cefoxitin,R
1280.30447,ciprofloxacin,R
1280.30447,erythromycin,R
1280.30447,tetracycline,S
1280.30448,cefoxitin,R
1280.30448,ciprofloxacin,S
1280.30448,erythromycin,R
1280.30448,tetracycline,S
1280.30449,cefoxitin,R
1280.30449,ciprofloxacin,R
1280.30449,erythromycin,R
1280.30449,tetracycline,S
1280.30450,cefoxitin,R
1280.30450,ciprofloxacin,S
1280.30450,erythromycin,S
1280.30450,tetracycline,S
1280.30451,cefoxitin,R
1280.30451,ciprofloxacin,R
1280.30451,erythromycin,R
1280.30451,tetracycline,S
1280.30452,cefoxitin,R
1280.30452,ciprofloxacin,R
1280.30452,erythromycin,R
1280.30452,tetracycline,S
1280.30453,cefoxitin,R
1280.30453,ciprofloxacin,S
1280.30453,erythromycin,S
1280.30453,tetracycline,S
1280.30454,cefoxitin,R
1280.30454,ciprofloxacin,S
1280.30454,erythromycin,S
1280.30454,tetracycline,S
1280.30455,cefoxitin,R
1280.30455,ciprofloxacin,S
1280.30455,erythromycin,S
1280.30455,tetracycline,S
1280.30456,cefoxitin,R
1280.30456,ciprofloxacin,R
1280.30456,erythromycin,S
1280.30456,tetracycline,R
1280.30457,cefoxitin,R
1280.30457,ciprofloxacin,S
1280.30457,erythromycin,S
1280.30457,tetracycline,S
1280.30476,cefoxitin,R
1280.30476,ciprofloxacin,S
1280.30476,erythromycin,S
1280.30476,tetracycline,S
1280.30477,cefoxitin,R
1280.30477,ciprofloxacin,R
1280.30477,erythromycin,R
1280.30477,tetracycline,S
1280.30479,cefoxitin,R
1280.30479,ciprofloxacin,R
1280.30479,erythromycin,S
1280.30479,tetracycline,S
1280.30480,cefoxitin,R
1280.30480,erythromycin,S
1280.30480,tetracycline,S
1280.39484,ciprofloxacin,S
1280.39485,ciprofloxacin,R
1280.39487,ciprofloxacin,S
1280.39489,ciprofloxacin,S
1280.39490,ciprofloxacin,S
1280.39492,ciprofloxacin,R
1280.39493,ciprofloxacin,R
1280.39494,ciprofloxacin,R
1280.39495,ciprofloxacin,R
1280.39496,ciprofloxacin,R
1280.39497,ciprofloxacin,R
1280.39498,ciprofloxacin,R
1280.39499,ciprofloxacin,S
1280.39500,ciprofloxacin,S
1280.39501,ciprofloxacin,S
1280.39502,ciprofloxacin,S
1280.39504,ciprofloxacin,S
1280.39505,ciprofloxacin,S
1280.39507,ciprofloxacin,S
1280.39508,ciprofloxacin,S
1280.39509,ciprofloxacin,S
1280.39511,ciprofloxacin,S
1280.39512,ciprofloxacin,S
1280.39514,ciprofloxacin,S
1280.39515,ciprofloxacin,S
1280.39516,ciprofloxacin,S
1280.39522,ciprofloxacin,R
1280.39523,ciprofloxacin,S
1280.39524,ciprofloxacin,R
1280.39525,ciprofloxacin,R
1280.39526,ciprofloxacin,S
1280.39527,ciprofloxacin,R
1280.39528,ciprofloxacin,R
1280.39529,ciprofloxacin,S
1280.39530,ciprofloxacin,R
1280.39531,ciprofloxacin,R
1280.39533,ciprofloxacin,R
1280.39534,ciprofloxacin,R
1280.39535,ciprofloxacin,S
1280.39536,ciprofloxacin,R
1280.39537,ciprofloxacin,S
1280.39538,ciprofloxacin,R
1280.39539,ciprofloxacin,R
1280.39540,ciprofloxacin,R
1280.39541,ciprofloxacin,S
1280.39542,ciprofloxacin,R
1280.39543,ciprofloxacin,R
1280.39544,ciprofloxacin,R
1280.39547,ciprofloxacin,S
1280.39548,ciprofloxacin,R
1280.39549,ciprofloxacin,R
1280.39550,ciprofloxacin,R
1280.39551,ciprofloxacin,S
1280.39552,ciprofloxacin,R
1280.39553,ciprofloxacin,R
1280.39554,ciprofloxacin,S
1280.39555,ciprofloxacin,R
1280.39556,ciprofloxacin,R
1280.39557,ciprofloxacin,R
1280.39558,ciprofloxacin,R
1280.39559,ciprofloxacin,R
1280.39560,ciprofloxacin,R
1280.39561,ciprofloxacin,R
1280.39562,ciprofloxacin,S
1280.39563,ciprofloxacin,R
1280.39564,ciprofloxacin,R
1280.39565,ciprofloxacin,R
1280.39566,ciprofloxacin,R
1280.39567,ciprofloxacin,S
1280.39569,ciprofloxacin,R
1280.39570,ciprofloxacin,R
1280.39571,ciprofloxacin,R
1280.39572,ciprofloxacin,R
1280.39573,ciprofloxacin,R
1280.39574,ciprofloxacin,R
1280.39575,ciprofloxacin,R
1280.39576,ciprofloxacin,R
1280.39577,ciprofloxacin,R
1280.39578,ciprofloxacin,R
1280.39579,ciprofloxacin,S
1280.39580,ciprofloxacin,R
1280.39581,ciprofloxacin,R
1280.39582,ciprofloxacin,S
1280.39583,ciprofloxacin,S
1280.39584,ciprofloxacin,R
1280.39585,ciprofloxacin,R
1280.39587,ciprofloxacin,S
1280.39588,ciprofloxacin,R
1280.39589,ciprofloxacin,R
1280.39590,ciprofloxacin,R
1280.39591,ciprofloxacin,R
1280.39592,ciprofloxacin,R
1280.39593,ciprofloxacin,R
1280.39594,ciprofloxacin,R
1280.39595,ciprofloxacin,R
1280.39596,ciprofloxacin,R
1280.39598,ciprofloxacin,R
1280.39599,ciprofloxacin,S
1280.39600,ciprofloxacin,S
1280.39601,ciprofloxacin,S
1280.39602,ciprofloxacin,S
1280.39603,ciprofloxacin,S
1280.39604,ciprofloxacin,R
1280.39605,ciprofloxacin,S
1280.39606,ciprofloxacin,R
1280.39608,ciprofloxacin,S
